word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
choreograph,10,9-12,advanced_9_to_12,5162,579,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.662,10.716,32.139,advanced_seed,advanced_9_to_12.csv
imperative,9,9-12,advanced_9_to_12,4429,801,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.745,11.327,32.136,advanced_seed,advanced_9_to_12.csv
incomprehensible,10,9-12,advanced_9_to_12,5474,573,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.659,10.713,32.136,advanced_seed,advanced_9_to_12.csv
emigrate,9,9-12,advanced_9_to_12,4306,791,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.742,11.323,32.133,advanced_seed,advanced_9_to_12.csv
evangelical,9,9-12,advanced_9_to_12,4324,565,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.656,10.708,32.132,advanced_seed,advanced_9_to_12.csv
deliberated,10,9-12,advanced_9_to_12,5243,565,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.656,10.708,32.132,advanced_seed,advanced_9_to_12.csv
trepidation,12,9-12,advanced_9_to_12,9919,144,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.313,8.75,32.131,advanced_seed,advanced_9_to_12.csv
deception,10,9-12,advanced_9_to_12,5238,786,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.741,11.321,32.131,advanced_seed,advanced_9_to_12.csv
preposterous,11,9-12,advanced_9_to_12,8691,143,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.311,8.748,32.129,advanced_seed,advanced_9_to_12.csv
assimilate,9,9-12,advanced_9_to_12,4058,778,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.738,11.317,32.128,advanced_seed,advanced_9_to_12.csv
commonplace,10,9-12,advanced_9_to_12,5186,551,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.649,10.699,32.124,advanced_seed,advanced_9_to_12.csv
allegiance,9,9-12,advanced_9_to_12,4018,769,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.735,11.313,32.124,advanced_seed,advanced_9_to_12.csv
indoctrinate,11,9-12,advanced_9_to_12,8453,139,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.304,8.739,32.121,advanced_seed,advanced_9_to_12.csv
intermittent,10,9-12,advanced_9_to_12,5492,543,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.646,10.694,32.12,advanced_seed,advanced_9_to_12.csv
hyperactive,11,9-12,advanced_9_to_12,8428,137,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.3,8.734,32.117,advanced_seed,advanced_9_to_12.csv
stipulate,10,9-12,advanced_9_to_12,5876,751,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.729,11.305,32.117,advanced_seed,advanced_9_to_12.csv
cumulative,10,9-12,advanced_9_to_12,5229,750,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.728,11.305,32.117,advanced_seed,advanced_9_to_12.csv
respiration,12,9-12,advanced_9_to_12,9772,136,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.299,8.731,32.115,advanced_seed,advanced_9_to_12.csv
segregate,9,9-12,advanced_9_to_12,4768,744,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.726,11.302,32.114,advanced_seed,advanced_9_to_12.csv
escalate,9,9-12,advanced_9_to_12,4322,729,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.721,11.295,32.108,advanced_seed,advanced_9_to_12.csv
degenerate,10,9-12,advanced_9_to_12,5242,729,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.721,11.295,32.108,advanced_seed,advanced_9_to_12.csv
humanitarian,9,9-12,advanced_9_to_12,4419,520,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.635,10.679,32.107,advanced_seed,advanced_9_to_12.csv
extravagant,10,9-12,advanced_9_to_12,5336,517,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.633,10.677,32.105,advanced_seed,advanced_9_to_12.csv
ultraviolet,10,9-12,advanced_9_to_12,5942,517,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.633,10.677,32.105,advanced_seed,advanced_9_to_12.csv
detriment,10,9-12,advanced_9_to_12,5258,721,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.718,11.291,32.105,advanced_seed,advanced_9_to_12.csv
diversion,9,9-12,advanced_9_to_12,4268,718,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.717,11.29,32.103,advanced_seed,advanced_9_to_12.csv
eradicate,10,9-12,advanced_9_to_12,5317,717,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.717,11.289,32.103,advanced_seed,advanced_9_to_12.csv
evaporate,9,9-12,advanced_9_to_12,4325,715,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.716,11.288,32.102,advanced_seed,advanced_9_to_12.csv
propagate,10,9-12,advanced_9_to_12,5725,714,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.716,11.288,32.102,advanced_seed,advanced_9_to_12.csv
hypothetical,10,9-12,advanced_9_to_12,5456,510,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.63,10.673,32.101,advanced_seed,advanced_9_to_12.csv
reiterate,10,9-12,advanced_9_to_12,5770,708,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.714,11.285,32.099,advanced_seed,advanced_9_to_12.csv
feminism,10,9-12,advanced_9_to_12,5347,705,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.713,11.283,32.098,advanced_seed,advanced_9_to_12.csv
promiscuous,12,9-12,advanced_9_to_12,9722,128,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.284,8.712,32.098,advanced_seed,advanced_9_to_12.csv
indispensable,10,9-12,advanced_9_to_12,5478,485,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.617,10.656,32.086,advanced_seed,advanced_9_to_12.csv
shortcoming,10,9-12,advanced_9_to_12,5828,484,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.616,10.655,32.086,advanced_seed,advanced_9_to_12.csv
celebrity,9,9-12,advanced_9_to_12,3149,676,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.702,11.269,32.085,advanced_seed,advanced_9_to_12.csv
grievance,10,9-12,advanced_9_to_12,5411,669,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.699,11.265,32.082,advanced_seed,advanced_9_to_12.csv
definitive,9,9-12,advanced_9_to_12,4228,666,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.698,11.264,32.081,advanced_seed,advanced_9_to_12.csv
appliance,9,9-12,advanced_9_to_12,4044,664,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.697,11.263,32.08,advanced_seed,advanced_9_to_12.csv
proximity,9,9-12,advanced_9_to_12,4679,663,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.697,11.262,32.08,advanced_seed,advanced_9_to_12.csv
fluorescent,10,9-12,advanced_9_to_12,5363,473,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.61,10.647,32.079,advanced_seed,advanced_9_to_12.csv
deleterious,12,9-12,advanced_9_to_12,9228,119,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.266,8.688,32.077,advanced_seed,advanced_9_to_12.csv
exacerbate,9,9-12,advanced_9_to_12,4326,657,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.694,11.259,32.077,advanced_seed,advanced_9_to_12.csv
intelligible,9,9-12,advanced_9_to_12,4446,469,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.608,10.644,32.076,advanced_seed,advanced_9_to_12.csv
intuitive,10,9-12,advanced_9_to_12,5498,647,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.691,11.254,32.072,advanced_seed,advanced_9_to_12.csv
gracious,10,9-12,advanced_9_to_12,5406,637,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.687,11.249,32.068,advanced_seed,advanced_9_to_12.csv
ammunition,9,9-12,advanced_9_to_12,4024,634,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.685,11.247,32.066,advanced_seed,advanced_9_to_12.csv
contraption,12,9-12,advanced_9_to_12,9187,114,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.256,8.675,32.065,advanced_seed,advanced_9_to_12.csv
exasperate,10,9-12,advanced_9_to_12,5328,628,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.683,11.244,32.063,advanced_seed,advanced_9_to_12.csv
reinstate,10,9-12,advanced_9_to_12,5769,628,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.683,11.244,32.063,advanced_seed,advanced_9_to_12.csv
synchronize,11,9-12,advanced_9_to_12,8901,112,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.252,8.669,32.06,advanced_seed,advanced_9_to_12.csv
redemption,10,9-12,advanced_9_to_12,5760,620,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.68,11.239,32.06,advanced_seed,advanced_9_to_12.csv
partiality,10,9-12,advanced_9_to_12,5667,617,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.678,11.238,32.058,advanced_seed,advanced_9_to_12.csv
renovate,9,9-12,advanced_9_to_12,4723,615,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.678,11.237,32.057,advanced_seed,advanced_9_to_12.csv
alleviate,10,9-12,advanced_9_to_12,5027,612,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.676,11.235,32.056,advanced_seed,advanced_9_to_12.csv
prominence,10,9-12,advanced_9_to_12,5723,609,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.675,11.233,32.054,advanced_seed,advanced_9_to_12.csv
retaliate,9,9-12,advanced_9_to_12,4730,605,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.673,11.231,32.052,advanced_seed,advanced_9_to_12.csv
medication,9,9-12,advanced_9_to_12,4519,600,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.671,11.228,32.05,advanced_seed,advanced_9_to_12.csv
punctuate,10,9-12,advanced_9_to_12,5731,600,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.671,11.228,32.05,advanced_seed,advanced_9_to_12.csv
journalism,9,9-12,advanced_9_to_12,4462,594,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.669,11.225,32.047,advanced_seed,advanced_9_to_12.csv
inadvertent,10,9-12,advanced_9_to_12,5468,420,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.58,10.607,32.043,advanced_seed,advanced_9_to_12.csv
precipitous,12,9-12,advanced_9_to_12,9708,105,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.236,8.649,32.042,advanced_seed,advanced_9_to_12.csv
vicinity,10,9-12,advanced_9_to_12,5966,578,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.662,11.216,32.039,advanced_seed,advanced_9_to_12.csv
deposition,10,9-12,advanced_9_to_12,5254,576,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.661,11.214,32.038,advanced_seed,advanced_9_to_12.csv
intricate,10,9-12,advanced_9_to_12,5495,576,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.661,11.214,32.038,advanced_seed,advanced_9_to_12.csv
deregulate,10,9-12,advanced_9_to_12,5255,567,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.657,11.209,32.033,advanced_seed,advanced_9_to_12.csv
postoperative,11,9-12,advanced_9_to_12,8686,101,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.227,8.636,32.032,advanced_seed,advanced_9_to_12.csv
miraculous,10,9-12,advanced_9_to_12,5592,562,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.654,11.206,32.03,advanced_seed,advanced_9_to_12.csv
commonality,12,9-12,advanced_9_to_12,9172,98,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.22,8.627,32.023,advanced_seed,advanced_9_to_12.csv
intrusion,10,9-12,advanced_9_to_12,5496,548,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.648,11.197,32.023,advanced_seed,advanced_9_to_12.csv
intuition,10,9-12,advanced_9_to_12,5497,547,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.648,11.197,32.022,advanced_seed,advanced_9_to_12.csv
increment,10,9-12,advanced_9_to_12,5475,542,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.645,11.194,32.019,advanced_seed,advanced_9_to_12.csv
oscillate,10,9-12,advanced_9_to_12,5642,540,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.644,11.192,32.018,advanced_seed,advanced_9_to_12.csv
procrastinate,12,9-12,advanced_9_to_12,9718,96,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.215,8.62,32.018,advanced_seed,advanced_9_to_12.csv
analogous,10,9-12,advanced_9_to_12,5036,537,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.643,11.19,32.017,advanced_seed,advanced_9_to_12.csv
credentials,10,9-12,advanced_9_to_12,5223,378,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.553,10.571,32.012,advanced_seed,advanced_9_to_12.csv
infiltrate,10,9-12,advanced_9_to_12,5481,529,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.639,11.185,32.012,advanced_seed,advanced_9_to_12.csv
perpetuate,10,9-12,advanced_9_to_12,5688,528,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.638,11.185,32.012,advanced_seed,advanced_9_to_12.csv
inaugurate,10,9-12,advanced_9_to_12,5469,520,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.635,11.179,32.007,advanced_seed,advanced_9_to_12.csv
mitigate,9,9-12,advanced_9_to_12,4539,518,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.634,11.178,32.006,advanced_seed,advanced_9_to_12.csv
lucrative,10,9-12,advanced_9_to_12,5553,518,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.634,11.178,32.006,advanced_seed,advanced_9_to_12.csv
multivariate,11,9-12,advanced_9_to_12,8588,90,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.2,8.6,32.0,advanced_seed,advanced_9_to_12.csv
precarious,10,9-12,advanced_9_to_12,5715,501,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.625,11.167,31.996,advanced_seed,advanced_9_to_12.csv
syndicate,10,9-12,advanced_9_to_12,5898,500,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.625,11.166,31.995,advanced_seed,advanced_9_to_12.csv
particulate,12,9-12,advanced_9_to_12,9657,88,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.195,8.593,31.994,advanced_seed,advanced_9_to_12.csv
merchandise,10,9-12,advanced_9_to_12,5580,351,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.535,10.546,31.99,advanced_seed,advanced_9_to_12.csv
elegance,10,9-12,advanced_9_to_12,5301,491,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.62,11.16,31.99,advanced_seed,advanced_9_to_12.csv
meticulous,10,9-12,advanced_9_to_12,5586,480,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.614,11.152,31.983,advanced_seed,advanced_9_to_12.csv
fidelity,10,9-12,advanced_9_to_12,5349,478,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.613,11.151,31.982,advanced_seed,advanced_9_to_12.csv
inclusive,10,9-12,advanced_9_to_12,5473,472,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.61,11.146,31.978,advanced_seed,advanced_9_to_12.csv
exhilarate,10,9-12,advanced_9_to_12,5334,460,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.603,11.138,31.97,advanced_seed,advanced_9_to_12.csv
incinerate,10,9-12,advanced_9_to_12,5471,458,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.602,11.136,31.969,advanced_seed,advanced_9_to_12.csv
freelance,10,9-12,advanced_9_to_12,5378,457,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.602,11.135,31.969,advanced_seed,advanced_9_to_12.csv
pervasive,10,9-12,advanced_9_to_12,5689,452,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.599,11.132,31.965,advanced_seed,advanced_9_to_12.csv
resilience,10,9-12,advanced_9_to_12,5779,448,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.597,11.129,31.963,advanced_seed,advanced_9_to_12.csv
confiscate,10,9-12,advanced_9_to_12,5192,447,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.596,11.128,31.962,advanced_seed,advanced_9_to_12.csv
vitality,10,9-12,advanced_9_to_12,5968,443,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.594,11.125,31.959,advanced_seed,advanced_9_to_12.csv
resonance,10,9-12,advanced_9_to_12,5780,435,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.589,11.119,31.954,advanced_seed,advanced_9_to_12.csv
fabricate,10,9-12,advanced_9_to_12,5337,430,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.586,11.115,31.95,advanced_seed,advanced_9_to_12.csv
receptive,10,9-12,advanced_9_to_12,5755,425,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.583,11.111,31.947,advanced_seed,advanced_9_to_12.csv
audition,10,9-12,advanced_9_to_12,5059,423,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.582,11.109,31.946,advanced_seed,advanced_9_to_12.csv
eternity,10,9-12,advanced_9_to_12,5322,419,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.579,11.106,31.943,advanced_seed,advanced_9_to_12.csv
attentive,10,9-12,advanced_9_to_12,5057,412,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.575,11.1,31.938,advanced_seed,advanced_9_to_12.csv
incarnate,10,9-12,advanced_9_to_12,5470,406,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.571,11.095,31.933,advanced_seed,advanced_9_to_12.csv
perpetrate,10,9-12,advanced_9_to_12,5686,401,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.568,11.091,31.93,advanced_seed,advanced_9_to_12.csv
disparity,10,9-12,advanced_9_to_12,5279,397,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.566,11.088,31.927,advanced_seed,advanced_9_to_12.csv
luminous,10,9-12,advanced_9_to_12,5556,395,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.564,11.086,31.925,advanced_seed,advanced_9_to_12.csv
sacrament,10,9-12,advanced_9_to_12,5797,392,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.563,11.083,31.923,advanced_seed,advanced_9_to_12.csv
understate,10,9-12,advanced_9_to_12,5945,387,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.559,11.079,31.919,advanced_seed,advanced_9_to_12.csv
radiance,10,9-12,advanced_9_to_12,5744,383,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.557,11.076,31.916,advanced_seed,advanced_9_to_12.csv
vaccinate,10,9-12,advanced_9_to_12,5957,378,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.553,11.071,31.912,advanced_seed,advanced_9_to_12.csv
irrigate,10,9-12,advanced_9_to_12,5503,375,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.551,11.068,31.91,advanced_seed,advanced_9_to_12.csv
multicultural,10,9-12,advanced_9_to_12,5603,254,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.453,10.437,31.895,advanced_seed,advanced_9_to_12.csv
deprive,9,9-12,advanced_9_to_12,3265,2648,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.055,11.24,31.797,advanced_seed,advanced_9_to_12.csv
equity,9,9-12,advanced_9_to_12,3346,2445,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.834,11.712,31.773,advanced_seed,advanced_9_to_12.csv
worship,9,9-12,advanced_9_to_12,3998,2364,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.025,11.2,31.763,advanced_seed,advanced_9_to_12.csv
columnist,10,9-12,advanced_9_to_12,5184,221,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.418,10.891,31.755,advanced_seed,advanced_9_to_12.csv
furious,9,9-12,advanced_9_to_12,3416,1844,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.961,11.114,31.688,advanced_seed,advanced_9_to_12.csv
archive,9,9-12,advanced_9_to_12,3046,1817,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.957,11.109,31.683,advanced_seed,advanced_9_to_12.csv
fist,9,9-12,advanced_9_to_12,3383,1683,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.737,11.083,31.66,advanced_seed,advanced_9_to_12.csv
mist,9,9-12,advanced_9_to_12,3606,1650,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.732,11.076,31.654,advanced_seed,advanced_9_to_12.csv
faction,9,9-12,advanced_9_to_12,3370,1604,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.925,11.066,31.646,advanced_seed,advanced_9_to_12.csv
waist,9,9-12,advanced_9_to_12,3982,1551,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.716,11.555,31.635,advanced_seed,advanced_9_to_12.csv
vibrate,9,9-12,advanced_9_to_12,3972,1349,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.88,11.007,31.593,advanced_seed,advanced_9_to_12.csv
