word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
peered,9,9-12,advanced_9_to_12,3681,1297,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.67,10.993,30.181,advanced_seed,advanced_9_to_12.csv
sacred,9,9-12,advanced_9_to_12,3781,1293,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.669,10.992,30.18,advanced_seed,advanced_9_to_12.csv
gall,10,9-12,advanced_9_to_12,5386,1292,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.669,10.492,30.18,advanced_seed,advanced_9_to_12.csv
gamble,9,9-12,advanced_9_to_12,3421,1290,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.668,10.991,30.18,advanced_seed,advanced_9_to_12.csv
misery,9,9-12,advanced_9_to_12,4537,1289,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.668,10.991,30.18,advanced_seed,advanced_9_to_12.csv
herald,9,9-12,advanced_9_to_12,4405,1288,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.668,10.991,30.179,advanced_seed,advanced_9_to_12.csv
devious,11,9-12,advanced_9_to_12,8242,338,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.525,8.533,30.179,advanced_seed,advanced_9_to_12.csv
fuss,9,9-12,advanced_9_to_12,4365,1287,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.668,10.49,30.179,advanced_seed,advanced_9_to_12.csv
fork,9,9-12,advanced_9_to_12,3403,1285,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.667,10.49,30.179,advanced_seed,advanced_9_to_12.csv
default,9,9-12,advanced_9_to_12,4227,1285,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.867,10.49,30.179,advanced_seed,advanced_9_to_12.csv
peg,10,9-12,advanced_9_to_12,5680,1282,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.667,10.489,30.178,advanced_seed,advanced_9_to_12.csv
alpha,9,9-12,advanced_9_to_12,3024,1281,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.667,10.989,30.178,advanced_seed,advanced_9_to_12.csv
splash,9,9-12,advanced_9_to_12,3848,1280,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.666,10.988,30.177,advanced_seed,advanced_9_to_12.csv
fixate,10,9-12,advanced_9_to_12,6337,335,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.323,9.03,30.176,advanced_seed,advanced_9_to_12.csv
skull,9,9-12,advanced_9_to_12,3818,1276,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.666,10.987,30.176,advanced_seed,advanced_9_to_12.csv
tag,9,9-12,advanced_9_to_12,3899,1276,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.666,10.487,30.176,advanced_seed,advanced_9_to_12.csv
plaster,9,9-12,advanced_9_to_12,4653,1276,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.866,10.487,30.176,advanced_seed,advanced_9_to_12.csv
upright,9,9-12,advanced_9_to_12,4939,1276,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.866,10.487,30.176,advanced_seed,advanced_9_to_12.csv
utterly,9,9-12,advanced_9_to_12,4943,1276,false,adv,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.866,10.487,30.176,advanced_seed,advanced_9_to_12.csv
cock,9,9-12,advanced_9_to_12,4156,1274,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.665,10.487,30.176,advanced_seed,advanced_9_to_12.csv
deed,9,9-12,advanced_9_to_12,4226,1272,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.665,10.486,30.176,advanced_seed,advanced_9_to_12.csv
tablet,9,9-12,advanced_9_to_12,4874,1271,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.665,10.986,30.175,advanced_seed,advanced_9_to_12.csv
iterate,11,9-12,advanced_9_to_12,7459,333,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.521,8.528,30.175,advanced_seed,advanced_9_to_12.csv
brigade,9,9-12,advanced_9_to_12,4100,1266,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.864,10.485,30.174,advanced_seed,advanced_9_to_12.csv
polymer,10,9-12,advanced_9_to_12,5710,1264,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.863,10.484,30.174,advanced_seed,advanced_9_to_12.csv
gleam,9,9-12,advanced_9_to_12,3431,1263,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.663,10.984,30.173,advanced_seed,advanced_9_to_12.csv
offset,9,9-12,advanced_9_to_12,3642,1263,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.663,10.984,30.173,advanced_seed,advanced_9_to_12.csv
bounds,9,9-12,advanced_9_to_12,3105,1262,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.663,10.984,30.173,advanced_seed,advanced_9_to_12.csv
graze,9,9-12,advanced_9_to_12,3442,1261,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.662,10.983,30.173,advanced_seed,advanced_9_to_12.csv
enact,9,9-12,advanced_9_to_12,3335,1260,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.662,10.983,30.173,advanced_seed,advanced_9_to_12.csv
eyebrow,9,9-12,advanced_9_to_12,3369,1260,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.862,10.483,30.173,advanced_seed,advanced_9_to_12.csv
wary,9,9-12,advanced_9_to_12,4979,1260,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.662,10.483,30.173,advanced_seed,advanced_9_to_12.csv
carol,10,9-12,advanced_9_to_12,5141,1258,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.662,10.982,30.172,advanced_seed,advanced_9_to_12.csv
spate,11,9-12,advanced_9_to_12,7835,330,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,2.319,9.025,30.172,advanced_seed,advanced_9_to_12.csv
regain,9,9-12,advanced_9_to_12,3752,1256,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.661,10.982,30.172,advanced_seed,advanced_9_to_12.csv
stumble,9,9-12,advanced_9_to_12,3879,1255,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.861,10.482,30.171,advanced_seed,advanced_9_to_12.csv
tug,9,9-12,advanced_9_to_12,3948,1255,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.661,10.482,30.171,advanced_seed,advanced_9_to_12.csv
amplify,9,9-12,advanced_9_to_12,4027,1255,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.861,10.482,30.171,advanced_seed,advanced_9_to_12.csv
hay,9,9-12,advanced_9_to_12,4400,1254,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.661,10.481,30.171,advanced_seed,advanced_9_to_12.csv
atheist,10,9-12,advanced_9_to_12,6058,329,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.518,8.524,30.171,advanced_seed,advanced_9_to_12.csv
maize,11,9-12,advanced_9_to_12,7516,329,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,2.318,9.024,30.171,advanced_seed,advanced_9_to_12.csv
butcher,9,9-12,advanced_9_to_12,4111,1252,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.861,10.481,30.171,advanced_seed,advanced_9_to_12.csv
calorie,9,9-12,advanced_9_to_12,3133,1251,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.86,10.481,30.171,advanced_seed,advanced_9_to_12.csv
thunder,9,9-12,advanced_9_to_12,3923,1251,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.86,10.481,30.171,advanced_seed,advanced_9_to_12.csv
gown,9,9-12,advanced_9_to_12,4377,1246,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.659,10.479,30.169,advanced_seed,advanced_9_to_12.csv
reed,10,9-12,advanced_9_to_12,5761,1243,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.659,10.478,30.169,advanced_seed,advanced_9_to_12.csv
anchor,9,9-12,advanced_9_to_12,3035,1242,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.659,10.978,30.168,advanced_seed,advanced_9_to_12.csv
vest,9,9-12,advanced_9_to_12,4959,1241,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.658,10.478,30.168,advanced_seed,advanced_9_to_12.csv
intake,9,9-12,advanced_9_to_12,4445,1239,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.658,10.977,30.168,advanced_seed,advanced_9_to_12.csv
gothic,10,9-12,advanced_9_to_12,5405,1237,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.658,10.977,30.167,advanced_seed,advanced_9_to_12.csv
fort,9,9-12,advanced_9_to_12,3404,1232,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.656,10.475,30.166,advanced_seed,advanced_9_to_12.csv
gossip,9,9-12,advanced_9_to_12,3439,1231,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.656,10.975,30.166,advanced_seed,advanced_9_to_12.csv
signify,9,9-12,advanced_9_to_12,4788,1230,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.856,10.475,30.165,advanced_seed,advanced_9_to_12.csv
soar,9,9-12,advanced_9_to_12,3828,1227,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.655,10.474,30.165,advanced_seed,advanced_9_to_12.csv
divert,9,9-12,advanced_9_to_12,4269,1225,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.655,10.973,30.164,advanced_seed,advanced_9_to_12.csv
intact,9,9-12,advanced_9_to_12,3521,1224,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.655,10.973,30.164,advanced_seed,advanced_9_to_12.csv
patriot,9,9-12,advanced_9_to_12,3675,1224,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.855,10.473,30.164,advanced_seed,advanced_9_to_12.csv
loom,9,9-12,advanced_9_to_12,3573,1222,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.654,10.472,30.163,advanced_seed,advanced_9_to_12.csv
outlook,9,9-12,advanced_9_to_12,3658,1220,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.854,10.472,30.163,advanced_seed,advanced_9_to_12.csv
arc,9,9-12,advanced_9_to_12,4052,1219,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.654,10.472,30.163,advanced_seed,advanced_9_to_12.csv
pill,9,9-12,advanced_9_to_12,3689,1218,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.654,10.471,30.162,advanced_seed,advanced_9_to_12.csv
sip,9,9-12,advanced_9_to_12,3815,1218,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.654,10.471,30.162,advanced_seed,advanced_9_to_12.csv
tangle,9,9-12,advanced_9_to_12,3900,1217,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.653,10.971,30.162,advanced_seed,advanced_9_to_12.csv
corps,9,9-12,advanced_9_to_12,3228,1216,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.653,10.971,30.162,advanced_seed,advanced_9_to_12.csv
lens,9,9-12,advanced_9_to_12,3559,1215,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.653,10.471,30.162,advanced_seed,advanced_9_to_12.csv
flicker,9,9-12,advanced_9_to_12,3389,1214,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.853,10.47,30.161,advanced_seed,advanced_9_to_12.csv
bail,9,9-12,advanced_9_to_12,4070,1214,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.653,10.47,30.161,advanced_seed,advanced_9_to_12.csv
euro,10,9-12,advanced_9_to_12,5325,1214,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.653,10.47,30.161,advanced_seed,advanced_9_to_12.csv
token,9,9-12,advanced_9_to_12,4902,1213,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.652,10.97,30.161,advanced_seed,advanced_9_to_12.csv
emotive,12,9-12,advanced_9_to_12,9303,318,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.51,8.513,30.161,advanced_seed,advanced_9_to_12.csv
tee,9,9-12,advanced_9_to_12,4883,1212,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.652,10.47,30.161,advanced_seed,advanced_9_to_12.csv
glaze,9,9-12,advanced_9_to_12,4373,1211,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.652,10.969,30.161,advanced_seed,advanced_9_to_12.csv
census,9,9-12,advanced_9_to_12,3152,1210,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.652,10.969,30.16,advanced_seed,advanced_9_to_12.csv
legacy,9,9-12,advanced_9_to_12,3555,1210,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.652,10.969,30.16,advanced_seed,advanced_9_to_12.csv
karate,11,9-12,advanced_9_to_12,7472,317,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,2.309,9.012,30.16,advanced_seed,advanced_9_to_12.csv
litter,9,9-12,advanced_9_to_12,4491,1208,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.651,10.969,30.16,advanced_seed,advanced_9_to_12.csv
detain,9,9-12,advanced_9_to_12,3271,1207,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.651,10.968,30.16,advanced_seed,advanced_9_to_12.csv
pearl,9,9-12,advanced_9_to_12,3678,1207,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.651,10.968,30.16,advanced_seed,advanced_9_to_12.csv
rig,9,9-12,advanced_9_to_12,4739,1207,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.651,10.468,30.16,advanced_seed,advanced_9_to_12.csv
exotic,9,9-12,advanced_9_to_12,3365,1203,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.65,10.967,30.159,advanced_seed,advanced_9_to_12.csv
glamour,9,9-12,advanced_9_to_12,3429,1200,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.85,10.466,30.158,advanced_seed,advanced_9_to_12.csv
console,9,9-12,advanced_9_to_12,3212,1199,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.849,10.466,30.158,advanced_seed,advanced_9_to_12.csv
idle,9,9-12,advanced_9_to_12,3491,1198,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.649,10.466,30.157,advanced_seed,advanced_9_to_12.csv
cushion,9,9-12,advanced_9_to_12,4215,1197,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.849,10.465,30.157,advanced_seed,advanced_9_to_12.csv
mighty,9,9-12,advanced_9_to_12,3598,1196,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.649,10.965,30.157,advanced_seed,advanced_9_to_12.csv
sane,9,9-12,advanced_9_to_12,3783,1196,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.649,10.465,30.157,advanced_seed,advanced_9_to_12.csv
meadow,9,9-12,advanced_9_to_12,4517,1196,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.649,10.965,30.157,advanced_seed,advanced_9_to_12.csv
jersey,10,9-12,advanced_9_to_12,5511,1196,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.649,10.965,30.157,advanced_seed,advanced_9_to_12.csv
fore,9,9-12,advanced_9_to_12,3399,1194,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.648,10.465,30.156,advanced_seed,advanced_9_to_12.csv
coexist,10,9-12,advanced_9_to_12,6161,312,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.505,8.506,30.155,advanced_seed,advanced_9_to_12.csv
inflict,9,9-12,advanced_9_to_12,4437,1187,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.847,10.462,30.155,advanced_seed,advanced_9_to_12.csv
envy,9,9-12,advanced_9_to_12,3345,1186,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.647,10.462,30.154,advanced_seed,advanced_9_to_12.csv
kidnap,9,9-12,advanced_9_to_12,3542,1186,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.647,10.962,30.154,advanced_seed,advanced_9_to_12.csv
lesbian,9,9-12,advanced_9_to_12,3560,1186,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.847,10.462,30.154,advanced_seed,advanced_9_to_12.csv
endow,9,9-12,advanced_9_to_12,3338,1183,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.646,10.961,30.154,advanced_seed,advanced_9_to_12.csv
blink,9,9-12,advanced_9_to_12,3097,1182,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.646,10.961,30.153,advanced_seed,advanced_9_to_12.csv
flare,9,9-12,advanced_9_to_12,4347,1181,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.646,10.961,30.153,advanced_seed,advanced_9_to_12.csv
rocked,9,9-12,advanced_9_to_12,3772,1179,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.645,10.96,30.153,advanced_seed,advanced_9_to_12.csv
secular,9,9-12,advanced_9_to_12,3798,1179,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.845,10.46,30.153,advanced_seed,advanced_9_to_12.csv
maid,9,9-12,advanced_9_to_12,4499,1179,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.645,10.46,30.153,advanced_seed,advanced_9_to_12.csv
verify,9,9-12,advanced_9_to_12,3967,1176,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.644,10.959,30.152,advanced_seed,advanced_9_to_12.csv
buzz,9,9-12,advanced_9_to_12,3128,1174,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.644,10.459,30.151,advanced_seed,advanced_9_to_12.csv
boarder,9,9-12,advanced_9_to_12,3099,1173,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.844,10.458,30.151,advanced_seed,advanced_9_to_12.csv
scrape,9,9-12,advanced_9_to_12,3795,1173,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.644,10.958,30.151,advanced_seed,advanced_9_to_12.csv
chalk,9,9-12,advanced_9_to_12,4130,1171,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.643,10.958,30.151,advanced_seed,advanced_9_to_12.csv
canon,10,9-12,advanced_9_to_12,5132,1170,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.643,10.958,30.15,advanced_seed,advanced_9_to_12.csv
glitter,9,9-12,advanced_9_to_12,4374,1169,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.843,10.457,30.15,advanced_seed,advanced_9_to_12.csv
yarn,10,9-12,advanced_9_to_12,5995,1169,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.643,10.457,30.15,advanced_seed,advanced_9_to_12.csv
elate,11,9-12,advanced_9_to_12,7293,305,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,2.299,8.999,30.149,advanced_seed,advanced_9_to_12.csv
gestate,11,9-12,advanced_9_to_12,8377,305,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.499,8.499,30.149,advanced_seed,advanced_9_to_12.csv
lyric,9,9-12,advanced_9_to_12,3577,1163,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.642,10.955,30.149,advanced_seed,advanced_9_to_12.csv
pact,9,9-12,advanced_9_to_12,4600,1162,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.641,10.455,30.148,advanced_seed,advanced_9_to_12.csv
wax,9,9-12,advanced_9_to_12,3989,1159,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.641,10.454,30.147,advanced_seed,advanced_9_to_12.csv
hostage,9,9-12,advanced_9_to_12,3481,1158,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.84,10.454,30.147,advanced_seed,advanced_9_to_12.csv
brow,9,9-12,advanced_9_to_12,4103,1157,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.64,10.454,30.147,advanced_seed,advanced_9_to_12.csv
pony,9,9-12,advanced_9_to_12,4660,1156,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.64,10.453,30.147,advanced_seed,advanced_9_to_12.csv
uphold,9,9-12,advanced_9_to_12,4938,1155,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.64,10.953,30.146,advanced_seed,advanced_9_to_12.csv
evoke,9,9-12,advanced_9_to_12,3356,1154,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.64,10.953,30.146,advanced_seed,advanced_9_to_12.csv
rifle,9,9-12,advanced_9_to_12,3766,1146,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.638,10.95,30.144,advanced_seed,advanced_9_to_12.csv
amnesty,9,9-12,advanced_9_to_12,4025,1146,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.838,10.45,30.144,advanced_seed,advanced_9_to_12.csv
numeric,9,9-12,advanced_9_to_12,4579,1143,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.837,10.449,30.143,advanced_seed,advanced_9_to_12.csv
outfit,9,9-12,advanced_9_to_12,3656,1142,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.637,10.949,30.143,advanced_seed,advanced_9_to_12.csv
scar,9,9-12,advanced_9_to_12,3786,1142,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.637,10.449,30.143,advanced_seed,advanced_9_to_12.csv
evasion,11,9-12,advanced_9_to_12,7319,299,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.494,8.492,30.143,advanced_seed,advanced_9_to_12.csv
