word,rank,count,grade_hint,academic,pos,notes
ready,513,,4,0,n,tier2_fry_filtered+fry_rank_513+grade4_week22_item3
anything,514,,4,0,v,tier2_fry_filtered+fry_rank_514+grade4_week22_item4
divided,515,,4,0,v,tier2_fry_filtered+fry_rank_515+grade_estimated_from_fry_rank
energy,517,,4,1,n,tier2_fry_filtered+fry_rank_517+grade4_week20_item19
subject,518,,4,0,n,tier2_fry_filtered+fry_rank_518+grade4_week22_item8
region,521,,4,0,n,tier2_fry_filtered+fry_rank_521+grade4_week23_item1
return,522,,4,0,n,tier2_fry_filtered+fry_rank_522+grade4_week23_item2
believe,523,,4,0,v,tier2_fry_filtered+fry_rank_523+grade4_week23_item3
members,525,,4,0,n,tier2_fry_filtered+fry_rank_525+grade_estimated_from_fry_rank
cells,528,,4,1,n,tier2_fry_filtered+fry_rank_528+grade_estimated_from_fry_rank
exercise,534,,4,0,n,tier2_fry_filtered+fry_rank_534+grade4_week24_item4
train,536,,4,0,n,tier2_fry_filtered+fry_rank_536+grade4_week24_item6
developed,540,,4,0,v,tier2_fry_filtered+fry_rank_540+grade_estimated_from_fry_rank
window,541,,4,0,n,tier2_fry_filtered+fry_rank_541+grade4_week25_item1
heart,544,,4,0,n,tier2_fry_filtered+fry_rank_544+grade4_week25_item4
probably,550,,4,0,adv,tier2_fry_filtered+fry_rank_550+grade4_week25_item10
written,556,,4,0,n,tier2_fry_filtered+fry_rank_556+grade4_week26_item6
reason,558,,4,0,n,tier2_fry_filtered+fry_rank_558+grade4_week26_item8
kept,559,,4,0,v,tier2_fry_filtered+fry_rank_559+grade4_week26_item9
interest,560,,4,0,n,tier2_fry_filtered+fry_rank_560+grade4_week26_item10
present,564,,4,0,adj,tier2_fry_filtered+fry_rank_564+grade4_week27_item4
finished,572,,4,0,v,tier2_fry_filtered+fry_rank_572+grade_estimated_from_fry_rank
discovered,573,,4,0,v,tier2_fry_filtered+fry_rank_573+grade_estimated_from_fry_rank
wild,574,,4,0,adj,tier2_fry_filtered+fry_rank_574+grade_estimated_from_fry_rank
beside,576,,4,0,prep,tier2_fry_filtered+fry_rank_576+grade4_week28_item6
million,580,,4,0,n,tier2_fry_filtered+fry_rank_580+grade4_week28_item10
instruments,585,,4,1,n,tier2_fry_filtered+fry_rank_585+grade4_week12_item18
raised,590,,4,0,v,tier2_fry_filtered+fry_rank_590+grade_estimated_from_fry_rank
represent,591,,4,0,v,tier2_fry_filtered+fry_rank_591+grade4_week35_item19
clothes,594,,4,0,n,tier2_fry_filtered+fry_rank_594+grade4_week30_item4
flowers,595,,4,0,n,tier2_fry_filtered+fry_rank_595+grade_estimated_from_fry_rank
describe,599,,4,0,v,tier2_fry_filtered+fry_rank_599+grade4_week30_item9
solve,603,,4,0,v,tier2_fry_filtered+fry_rank_603+grade4_week31_item3
appear,604,,4,0,v,tier2_fry_filtered+fry_rank_604+grade_estimated_from_fry_rank
metal,605,,4,0,adj,tier2_fry_filtered+fry_rank_605+grade4_week31_item10
son,606,,4,0,n,tier2_fry_filtered+fry_rank_606+grade_estimated_from_fry_rank
either,607,,4,0,det,tier2_fry_filtered+fry_rank_607+grade4_week31_item7
factors,611,,4,0,n,tier2_fry_filtered+fry_rank_611+grade_estimated_from_fry_rank
result,612,,4,0,n,tier2_fry_filtered+fry_rank_612+grade4_week32_item2
century,622,,4,0,n,tier2_fry_filtered+fry_rank_622+grade4_week33_item2
outside,623,,4,0,prep,tier2_fry_filtered+fry_rank_623+grade4_week33_item3
everything,624,,4,0,v,tier2_fry_filtered+fry_rank_624+grade4_week33_item4
already,626,,4,0,adv,tier2_fry_filtered+fry_rank_626+grade4_week33_item6
instead,627,,4,0,adv,tier2_fry_filtered+fry_rank_627+grade4_week33_item7
phrase,628,,4,1,n,tier2_fry_filtered+fry_rank_628+grade4_week33_item8
quite,638,,4,0,adv,tier2_fry_filtered+fry_rank_638+grade4_week34_item8
type,639,,4,0,n,tier2_fry_filtered+fry_rank_639+grade4_week34_item9
themselves,640,,4,0,n,tier2_fry_filtered+fry_rank_640+grade4_week34_item10
section,646,,4,0,n,tier2_fry_filtered+fry_rank_646+grade4_week35_item6
lake,647,,4,0,n,tier2_fry_filtered+fry_rank_647+grade_estimated_from_fry_rank
within,649,,4,0,prep,tier2_fry_filtered+fry_rank_649+grade4_week35_item1
dictionary,650,,4,1,n,tier2_fry_filtered+fry_rank_650+grade4_week35_item10
although,656,,4,0,conj,tier2_fry_filtered+fry_rank_656+grade4_week36_item6
per,657,,4,0,n,tier2_fry_filtered+fry_rank_657+grade_estimated_from_fry_rank
broken,658,,4,0,adj,tier2_fry_filtered+fry_rank_658+grade4_week36_item8
moment,659,,4,0,n,tier2_fry_filtered+fry_rank_659+grade4_week36_item9
speed,671,,4,0,v,tier2_fry_filtered+fry_rank_671+grade4_week1_item4
rolled,676,,4,0,v,tier2_fry_filtered+fry_rank_676+grade4_week1_item1
smiled,679,,4,0,v,tier2_fry_filtered+fry_rank_679+grade_estimated_from_fry_rank
angle,680,,4,1,n,tier2_fry_filtered+fry_rank_680+grade4_week27_item16
died,693,,4,0,v,tier2_fry_filtered+fry_rank_693+grade_estimated_from_fry_rank
couldn't,699,,4,0,v,tier2_fry_filtered+fry_rank_699+grade4_week1_item5
fingers,700,,4,0,n,tier2_fry_filtered+fry_rank_700+grade_estimated_from_fry_rank
catch,703,,4,0,v,tier2_fry_filtered+fry_rank_703+grade4_week1_item7
climbed,704,,4,0,v,tier2_fry_filtered+fry_rank_704+grade_estimated_from_fry_rank
continued,707,,4,0,v,tier2_fry_filtered+fry_rank_707+grade_estimated_from_fry_rank
itself,708,,4,0,pron,tier2_fry_filtered+fry_rank_708+grade4_week1_item8
burning,713,,4,0,v,tier2_fry_filtered+fry_rank_713+grade_estimated_from_fry_rank
joined,715,,4,0,v,tier2_fry_filtered+fry_rank_715+grade4_week23_item4
president,726,,4,0,adj,tier2_fry_filtered+fry_rank_726+grade4_week32_item19
symbols,733,,4,0,n,tier2_fry_filtered+fry_rank_733+grade_estimated_from_fry_rank
experiment,737,,4,0,n,tier2_fry_filtered+fry_rank_737+grade_estimated_from_fry_rank
alone,739,,4,0,n,tier2_fry_filtered+fry_rank_739+grade4_week19_item7
drawing,740,,4,0,v,tier2_fry_filtered+fry_rank_740+grade_estimated_from_fry_rank
yourself,751,,4,0,pron,tier2_fry_filtered+fry_rank_751+grade4_week2_item1
control,752,,4,0,v,tier2_fry_filtered+fry_rank_752+grade4_week30_item15
maybe,789,,4,0,adv,tier2_fry_filtered+fry_rank_789+grade4_week2_item2
corner,802,,4,0,n,tier2_fry_filtered+fry_rank_802+grade4_week25_item7
rather,829,,4,0,adv,tier2_fry_filtered+fry_rank_829+grade4_week2_item5
crowd,831,,4,0,n,tier2_fry_filtered+fry_rank_831+grade4_week2_item6
except,836,,4,0,n,tier2_fry_filtered+fry_rank_836+grade4_week1_item3
movement,847,,4,0,n,tier2_fry_filtered+fry_rank_847+grade4_week6_item16
cattle,898,,4,0,n,tier2_fry_filtered+fry_rank_898+grade4_week15_item18
plural,928,,4,0,adj,tier2_fry_filtered+fry_rank_928+grade4_week29_item13
fresh,937,,4,0,adj,tier2_fry_filtered+fry_rank_937+grade4_week2_item8
score,954,,4,0,n,tier2_fry_filtered+fry_rank_954+grade4_week27_item2
forward,955,,4,0,adj,tier2_fry_filtered+fry_rank_955+grade4_week26_item2
determine,978,,4,0,v,tier2_fry_filtered+fry_rank_978+grade4_week7_item20
cotton,982,,4,0,n,tier2_fry_filtered+fry_rank_982+grade4_week2_item10
view,1000,,4,0,n,tier2_fry_filtered+fry_rank_1000+grade4_week9_item19
matter,502,,5,0,n,tier2_fry_filtered+fry_rank_502+grade5_week5_item17
consonant,648,,5,1,n,tier2_fry_filtered+fry_rank_648+grade5_week1_item16
possible,661,,5,0,adj,tier2_fry_filtered+fry_rank_661+grade5_week4_item13
someone,674,,5,0,pron,tier2_fry_filtered+fry_rank_674+grade5_week2_item4
wonder,678,,5,0,v,tier2_fry_filtered+fry_rank_678+grade5_week2_item8
killed,683,,5,0,v,tier2_fry_filtered+fry_rank_683+grade5_week3_item3
melody,684,,5,0,n,tier2_fry_filtered+fry_rank_684+grade5_week3_item4
bottom,685,,5,0,n,tier2_fry_filtered+fry_rank_685+grade5_week3_item5
surprise,691,,5,0,v,tier2_fry_filtered+fry_rank_691+grade5_week4_item1
exactly,695,,5,0,adv,tier2_fry_filtered+fry_rank_695+grade5_week4_item5
remain,696,,5,0,v,tier2_fry_filtered+fry_rank_696+grade5_week4_item6
wrote,705,,5,0,v,tier2_fry_filtered+fry_rank_705+grade5_week5_item5
design,714,,5,0,n,tier2_fry_filtered+fry_rank_714+grade5_week6_item3
valley,723,,5,0,n,tier2_fry_filtered+fry_rank_723+grade5_week7_item3
trouble,728,,5,0,n,tier2_fry_filtered+fry_rank_728+grade5_week7_item8
single,743,,5,0,adj,tier2_fry_filtered+fry_rank_743+grade5_week9_item3
information,745,,5,0,n,tier2_fry_filtered+fry_rank_745+grade5_week8_item10
practice,753,,5,0,v,tier2_fry_filtered+fry_rank_753+grade5_week10_item3
straight,755,,5,0,n,tier2_fry_filtered+fry_rank_755+grade5_week10_item5
statement,757,,5,0,n,tier2_fry_filtered+fry_rank_757+grade5_week10_item7
suppose,761,,5,0,n,tier2_fry_filtered+fry_rank_761+grade5_week11_item1
coast,763,,5,0,n,tier2_fry_filtered+fry_rank_763+grade5_week11_item3
period,765,,5,0,n,tier2_fry_filtered+fry_rank_765+grade5_week11_item5
received,772,,5,0,v,tier2_fry_filtered+fry_rank_772+grade_estimated_from_fry_rank
strange,775,,5,0,n,tier2_fry_filtered+fry_rank_775+grade5_week12_item5
caught,776,,5,0,v,tier2_fry_filtered+fry_rank_776+grade5_week12_item6
captain,780,,5,0,n,tier2_fry_filtered+fry_rank_780+grade5_week12_item10
direct,781,,5,0,adj,tier2_fry_filtered+fry_rank_781+grade5_week13_item1
increase,786,,5,0,v,tier2_fry_filtered+fry_rank_786+grade5_week13_item6
business,790,,5,0,n,tier2_fry_filtered+fry_rank_790+grade5_week13_item10
separate,791,,5,0,adj,tier2_fry_filtered+fry_rank_791+grade5_week13_item11
students,797,,5,0,n,tier2_fry_filtered+fry_rank_797+grade_estimated_from_fry_rank
human,798,,5,0,adj,tier2_fry_filtered+fry_rank_798+grade5_week14_item8
supply,801,,5,0,v,tier2_fry_filtered+fry_rank_801+grade5_week15_item1
insects,804,,5,0,n,tier2_fry_filtered+fry_rank_804+grade_estimated_from_fry_rank
crops,805,,5,0,n,tier2_fry_filtered+fry_rank_805+grade_estimated_from_fry_rank
doctor,809,,5,0,n,tier2_fry_filtered+fry_rank_809+grade5_week15_item7
provide,810,,5,0,n,tier2_fry_filtered+fry_rank_810+grade5_week15_item8
thus,811,,5,0,adv,tier2_fry_filtered+fry_rank_811+grade5_week16_item1
tail,815,,5,0,n,tier2_fry_filtered+fry_rank_815+grade_estimated_from_fry_rank
modern,817,,5,0,adj,tier2_fry_filtered+fry_rank_817+grade5_week16_item7
compound,818,,5,0,n,tier2_fry_filtered+fry_rank_818+grade5_week16_item8
soldiers,825,,5,0,n,tier2_fry_filtered+fry_rank_825+grade5_week17_item5
silent,827,,5,0,adj,tier2_fry_filtered+fry_rank_827+grade5_week17_item7
poem,832,,5,0,n,tier2_fry_filtered+fry_rank_832+grade_estimated_from_fry_rank
enjoy,833,,5,0,v,tier2_fry_filtered+fry_rank_833+grade5_week18_item3
elements,834,,5,1,n,tier2_fry_filtered+fry_rank_834+grade_estimated_from_fry_rank
indicate,835,,5,0,v,tier2_fry_filtered+fry_rank_835+grade5_week18_item5
expect,837,,5,0,v,tier2_fry_filtered+fry_rank_837+grade5_week18_item7
interesting,840,,5,0,adj,tier2_fry_filtered+fry_rank_840+grade5_week18_item10
sense,841,,5,0,n,tier2_fry_filtered+fry_rank_841+grade5_week19_item1
famous,844,,5,0,adj,tier2_fry_filtered+fry_rank_844+grade5_week19_item4
exciting,849,,5,0,adj,tier2_fry_filtered+fry_rank_849+grade5_week19_item9
branches,850,,5,0,n,tier2_fry_filtered+fry_rank_850+grade5_week19_item10
consider,858,,5,0,v,tier2_fry_filtered+fry_rank_858+grade_estimated_from_fry_rank
suggested,859,,5,0,v,tier2_fry_filtered+fry_rank_859+grade5_week20_item9
entered,862,,5,0,v,tier2_fry_filtered+fry_rank_862+grade5_week21_item2
chief,869,,5,0,adj,tier2_fry_filtered+fry_rank_869+grade5_week21_item7
rhythm,873,,5,0,n,tier2_fry_filtered+fry_rank_873+grade5_week6_item19
major,876,,5,0,adj,tier2_fry_filtered+fry_rank_876+grade5_week22_item6
necessary,879,,5,0,adj,tier2_fry_filtered+fry_rank_879+grade5_week22_item9
lifted,882,,5,0,v,tier2_fry_filtered+fry_rank_882+grade_estimated_from_fry_rank
process,883,,5,0,n,tier2_fry_filtered+fry_rank_883+grade5_week10_item16
property,886,,5,0,n,tier2_fry_filtered+fry_rank_886+grade5_week19_item18
particular,887,,5,0,adj,tier2_fry_filtered+fry_rank_887+grade5_week23_item7
industry,894,,5,0,n,tier2_fry_filtered+fry_rank_894+grade5_week24_item4
company,901,,5,0,n,tier2_fry_filtered+fry_rank_901+grade5_week25_item1
radio,902,,5,0,n,tier2_fry_filtered+fry_rank_902+grade5_week25_item2
capital,905,,5,0,adj,tier2_fry_filtered+fry_rank_905+grade5_week25_item5
factories,906,,5,0,n,tier2_fry_filtered+fry_rank_906+grade_estimated_from_fry_rank
southern,910,,5,0,adj,tier2_fry_filtered+fry_rank_910+grade5_week25_item10
printed,913,,5,0,v,tier2_fry_filtered+fry_rank_913+grade5_week26_item3
wouldn't,914,,5,0,v,tier2_fry_filtered+fry_rank_914+grade5_week26_item4
ahead,915,,5,0,n,tier2_fry_filtered+fry_rank_915+grade5_week26_item5
level,918,,5,0,n,tier2_fry_filtered+fry_rank_918+grade5_week26_item8
triangle,919,,5,0,n,tier2_fry_filtered+fry_rank_919+grade_estimated_from_fry_rank
molecules,920,,5,1,n,tier2_fry_filtered+fry_rank_920+grade_estimated_from_fry_rank
repeated,922,,5,0,v,tier2_fry_filtered+fry_rank_922+grade5_week27_item2
column,923,,5,0,n,tier2_fry_filtered+fry_rank_923+grade5_week27_item3
western,924,,5,0,adj,tier2_fry_filtered+fry_rank_924+grade5_week27_item4
oxygen,927,,5,1,n,tier2_fry_filtered+fry_rank_927+grade5_week10_item19
various,929,,5,0,adj,tier2_fry_filtered+fry_rank_929+grade5_week27_item9
agreed,930,,5,0,v,tier2_fry_filtered+fry_rank_930+grade_estimated_from_fry_rank
opposite,931,,5,0,n,tier2_fry_filtered+fry_rank_931+grade5_week28_item1
prepared,934,,5,0,v,tier2_fry_filtered+fry_rank_934+grade_estimated_from_fry_rank
solution,936,,5,0,n,tier2_fry_filtered+fry_rank_936+grade5_week27_item19
afraid,944,,5,0,adj,tier2_fry_filtered+fry_rank_944+grade5_week29_item4
adjective,947,,5,1,n,tier2_fry_filtered+fry_rank_947+grade5_week29_item7
similar,952,,5,0,adj,tier2_fry_filtered+fry_rank_952+grade5_week30_item2
stretched,956,,5,0,v,tier2_fry_filtered+fry_rank_956+grade5_week30_item6
experienced,957,,5,0,v,tier2_fry_filtered+fry_rank_957+grade_estimated_from_fry_rank
allow,959,,5,0,v,tier2_fry_filtered+fry_rank_959+grade5_week30_item9
northern,968,,5,0,adj,tier2_fry_filtered+fry_rank_968+grade5_week31_item8
create,969,,5,0,n,tier2_fry_filtered+fry_rank_969+grade5_week31_item9
difficult,971,,5,0,n,tier2_fry_filtered+fry_rank_971+grade5_week32_item1
doesn't,974,,5,0,v,tier2_fry_filtered+fry_rank_974+grade_estimated_from_fry_rank
evening,979,,5,0,v,tier2_fry_filtered+fry_rank_979+grade5_week32_item9
nor,980,,5,0,conj,tier2_fry_filtered+fry_rank_980+grade_estimated_from_fry_rank
details,984,,5,0,n,tier2_fry_filtered+fry_rank_984+grade5_week33_item4
entire,985,,5,0,adj,tier2_fry_filtered+fry_rank_985+grade5_week33_item5
substances,987,,5,0,n,tier2_fry_filtered+fry_rank_987+grade5_week33_item7
tools,989,,5,0,n,tier2_fry_filtered+fry_rank_989+grade_estimated_from_fry_rank
conditions,990,,5,0,n,tier2_fry_filtered+fry_rank_990+grade5_week33_item10
track,992,,5,0,n,tier2_fry_filtered+fry_rank_992+grade5_week34_item2
arrived,993,,5,0,v,tier2_fry_filtered+fry_rank_993+grade_estimated_from_fry_rank
located,994,,5,0,v,tier2_fry_filtered+fry_rank_994+grade_estimated_from_fry_rank
effect,998,,5,0,n,tier2_fry_filtered+fry_rank_998+grade5_week34_item8
underline,999,,5,0,n,tier2_fry_filtered+fry_rank_999+grade5_week34_item9
mat,6,,1,0,n,elementary_fill+grade1+grade1_week1_item6
pan,16,,1,0,n,elementary_fill+grade1+grade1_week2_item8
cap,22,,1,0,n,elementary_fill+grade1+grade1_week3_item6
nap,23,,1,0,n,elementary_fill+grade1+grade1_week3_item7
tap,24,,1,0,n,elementary_fill+grade1+grade1_week3_item8
sack,30,,1,0,n,elementary_fill+grade1+grade1_week4_item6
snack,32,,1,0,n,elementary_fill+grade1+grade1_week4_item8
pit,36,,1,0,n,elementary_fill+grade1+grade1_week5_item4
pig,46,,1,0,n,elementary_fill+grade1+grade1_week6_item6
dig,47,,1,0,n,elementary_fill+grade1+grade1_week6_item7
wig,48,,1,0,n,elementary_fill+grade1+grade1_week6_item8
pin,53,,1,0,n,elementary_fill+grade1+grade1_week7_item5
spin,55,,1,0,n,elementary_fill+grade1+grade1_week7_item7
sick,61,,1,0,n,elementary_fill+grade1+grade1_week8_item5
kick,62,,1,0,n,elementary_fill+grade1+grade1_week8_item6
brick,63,,1,0,n,elementary_fill+grade1+grade1_week8_item7
pot,70,,1,0,n,elementary_fill+grade1+grade1_week9_item6
pop,75,,1,0,n,elementary_fill+grade1+grade1_week10_item3
mop,77,,1,0,n,elementary_fill+grade1+grade1_week10_item5
hop,79,,1,0,n,elementary_fill+grade1+grade1_week10_item7
mob,86,,1,0,n,elementary_fill+grade1+grade1_week11_item6
cob,87,,1,0,n,elementary_fill+grade1+grade1_week11_item7
rob,88,,1,0,n,elementary_fill+grade1+grade1_week11_item8
sock,93,,1,0,n,elementary_fill+grade1+grade1_week12_item5
clock,96,,1,0,n,elementary_fill+grade1+grade1_week12_item8
nut,102,,1,0,n,elementary_fill+grade1+grade1_week13_item6
hut,103,,1,0,n,elementary_fill+grade1+grade1_week13_item7
shut,104,,1,0,n,elementary_fill+grade1+grade1_week13_item8
bug,109,,1,0,n,elementary_fill+grade1+grade1_week14_item5
hug,110,,1,0,n,elementary_fill+grade1+grade1_week14_item6
rug,111,,1,0,n,elementary_fill+grade1+grade1_week14_item7
mug,112,,1,0,n,elementary_fill+grade1+grade1_week14_item8
bun,120,,1,0,n,elementary_fill+grade1+grade1_week15_item8
duck,125,,1,0,n,elementary_fill+grade1+grade1_week16_item5
luck,126,,1,0,n,elementary_fill+grade1+grade1_week16_item6
suck,127,,1,0,n,elementary_fill+grade1+grade1_week16_item7
stuck,128,,1,0,n,elementary_fill+grade1+grade1_week16_item8
pet,133,,1,0,n,elementary_fill+grade1+grade1_week17_item5
wet,135,,1,0,n,elementary_fill+grade1+grade1_week17_item7
fed,143,,1,0,v,elementary_fill+grade1+grade1_week18_item7
sled,144,,1,0,v,elementary_fill+grade1+grade1_week18_item8
hen,150,,1,0,n,elementary_fill+grade1+grade1_week19_item6
pen,151,,1,0,n,elementary_fill+grade1+grade1_week19_item7
ant,162,,1,0,adj,elementary_fill+grade1+grade1_week21_item2
bat,166,,1,0,n,elementary_fill+grade1+grade1_week21_item6
glad,167,,1,0,n,elementary_fill+grade1+grade1_week21_item7
mad,168,,1,0,n,elementary_fill+grade1+grade1_week21_item8
called,170,,1,0,v,elementary_fill+grade1+grade1_week22_item2
lip,174,,1,0,n,elementary_fill+grade1+grade1_week22_item6
kid,175,,1,0,n,elementary_fill+grade1+grade1_week22_item7
mom,181,,1,0,n,elementary_fill+grade1+grade1_week23_item5
fox,182,,1,0,n,elementary_fill+grade1+grade1_week23_item6
chop,183,,1,0,n,elementary_fill+grade1+grade1_week23_item7
bus,189,,1,0,n,elementary_fill+grade1+grade1_week24_item5
cup,192,,1,0,n,elementary_fill+grade1+grade1_week24_item8
web,197,,1,0,n,elementary_fill+grade1+grade1_week25_item5
shell,200,,1,0,n,elementary_fill+grade1+grade1_week25_item8
tape,204,,1,0,n,elementary_fill+grade1+grade1_week26_item4
shake,206,,1,0,n,elementary_fill+grade1+grade1_week26_item6
tame,207,,1,0,n,elementary_fill+grade1+grade1_week26_item7
clay,212,,1,0,n,elementary_fill+grade1+grade1_week27_item4
tray,214,,1,0,n,elementary_fill+grade1+grade1_week27_item6
roots,215,,1,0,n,elementary_fill+grade1+grade1_week27_item7
nice,217,,1,0,n,elementary_fill+grade1+grade1_week28_item1
wise,220,,1,0,n,elementary_fill+grade1+grade1_week28_item4
dime,221,,1,0,n,elementary_fill+grade1+grade1_week28_item5
lime,223,,1,0,n,elementary_fill+grade1+grade1_week28_item7
nest,224,,1,0,n,elementary_fill+grade1+grade1_week28_item8
cry,226,,1,0,v,elementary_fill+grade1+grade1_week29_item2
shy,228,,1,0,n,elementary_fill+grade1+grade1_week29_item4
spy,229,,1,0,n,elementary_fill+grade1+grade1_week29_item5
bone,234,,1,0,n,elementary_fill+grade1+grade1_week30_item2
code,235,,1,0,n,elementary_fill+grade1+grade1_week30_item3
spoke,236,,1,0,n,elementary_fill+grade1+grade1_week30_item4
coat,249,,1,0,n,elementary_fill+grade1+grade1_week32_item1
float,251,,1,0,n,elementary_fill+grade1+grade1_week32_item3
soak,252,,1,0,n,elementary_fill+grade1+grade1_week32_item4
load,253,,1,0,n,elementary_fill+grade1+grade1_week32_item5
soap,254,,1,0,n,elementary_fill+grade1+grade1_week32_item6
hook,257,,1,0,n,elementary_fill+grade1+grade1_week33_item1
cow,265,,1,0,n,elementary_fill+grade1+grade1_week34_item1
plow,266,,1,0,n,elementary_fill+grade1+grade1_week34_item2
clown,269,,1,0,n,elementary_fill+grade1+grade1_week34_item5
tower,270,,1,0,n,elementary_fill+grade1+grade1_week34_item6
vote,272,,1,0,n,elementary_fill+grade1+grade1_week34_item8
spoon,274,,1,0,n,elementary_fill+grade1+grade1_week35_item2
tooth,275,,1,0,n,elementary_fill+grade1+grade1_week35_item3
broom,276,,1,0,n,elementary_fill+grade1+grade1_week35_item4
roof,277,,1,0,n,elementary_fill+grade1+grade1_week35_item5
pool,278,,1,0,n,elementary_fill+grade1+grade1_week35_item6
seed,284,,1,0,v,elementary_fill+grade1+grade1_week36_item4
barn,9,,2,0,n,elementary_fill+grade2+grade2_week1_item9
card,10,,2,0,n,elementary_fill+grade2+grade2_week1_item10
shark,11,,2,0,n,elementary_fill+grade2+grade2_week1_item11
eyes,14,,2,0,n,elementary_fill+grade2+grade2_week1_item14
date,15,,2,0,n,elementary_fill+grade2+grade2_week1_item15
years,21,,2,0,n,elementary_fill+grade2+grade2_week2_item5
mail,23,,2,0,n,elementary_fill+grade2+grade2_week2_item7
chant,26,,2,0,adj,elementary_fill+grade2+grade2_week2_item10
paid,27,,2,0,v,elementary_fill+grade2+grade2_week2_item11
goods,29,,2,0,n,elementary_fill+grade2+grade2_week2_item13
services,30,,2,0,n,elementary_fill+grade2+grade2_week2_item14
consumer,31,,2,1,n,elementary_fill+grade2+grade2_week2_item15
producer,32,,2,1,n,elementary_fill+grade2+grade2_week2_item16
raw,40,,2,0,n,elementary_fill+grade2+grade2_week3_item8
jar,41,,2,0,n,elementary_fill+grade2+grade2_week3_item9
straw,42,,2,0,n,elementary_fill+grade2+grade2_week3_item10
title,46,,2,0,n,elementary_fill+grade2+grade2_week3_item14
skip,47,,2,0,n,elementary_fill+grade2+grade2_week3_item15
things,51,,2,0,n,elementary_fill+grade2+grade2_week4_item3
dirt,55,,2,0,n,elementary_fill+grade2+grade2_week4_item7
shirt,56,,2,0,n,elementary_fill+grade2+grade2_week4_item8
thirst,58,,2,0,n,elementary_fill+grade2+grade2_week4_item10
birth,59,,2,0,n,elementary_fill+grade2+grade2_week4_item11
cycle,64,,2,1,n,elementary_fill+grade2+grade2_week4_item16
tight,73,,2,0,n,elementary_fill+grade2+grade2_week5_item9
flight,74,,2,0,n,elementary_fill+grade2+grade2_week5_item10
push,78,,2,0,v,elementary_fill+grade2+grade2_week5_item14
resource,80,,2,1,n,elementary_fill+grade2+grade2_week5_item16
fold,88,,2,0,n,elementary_fill+grade2+grade2_week6_item8
mold,89,,2,0,n,elementary_fill+grade2+grade2_week6_item9
sold,90,,2,0,n,elementary_fill+grade2+grade2_week6_item10
subtract,92,,2,1,n,elementary_fill+grade2+grade2_week6_item12
parent,95,,2,0,adj,elementary_fill+grade2+grade2_week6_item15
stages,96,,2,0,n,elementary_fill+grade2+grade2_week6_item16
shout,105,,2,0,n,elementary_fill+grade2+grade2_week7_item9
urban,108,,2,1,n,elementary_fill+grade2+grade2_week7_item12
suburban,109,,2,1,n,elementary_fill+grade2+grade2_week7_item13
rural,110,,2,1,adj,elementary_fill+grade2+grade2_week7_item14
community,111,,2,0,n,elementary_fill+grade2+grade2_week7_item15
means,113,,2,0,n,elementary_fill+grade2+grade2_week8_item1
clue,120,,2,0,n,elementary_fill+grade2+grade2_week8_item8
glue,121,,2,0,n,elementary_fill+grade2+grade2_week8_item9
due,122,,2,0,n,elementary_fill+grade2+grade2_week8_item10
argue,123,,2,0,n,elementary_fill+grade2+grade2_week8_item11
nurse,134,,2,0,n,elementary_fill+grade2+grade2_week9_item6
curve,135,,2,0,n,elementary_fill+grade2+grade2_week9_item7
burn,137,,2,0,v,elementary_fill+grade2+grade2_week9_item9
curl,138,,2,0,n,elementary_fill+grade2+grade2_week9_item10
purse,139,,2,0,n,elementary_fill+grade2+grade2_week9_item11
growth,140,,2,0,n,elementary_fill+grade2+grade2_week9_item12
affect,141,,2,0,n,elementary_fill+grade2+grade2_week9_item13
mammal,143,,2,1,adj,elementary_fill+grade2+grade2_week9_item15
peak,152,,2,0,n,elementary_fill+grade2+grade2_week10_item8
dream,153,,2,0,n,elementary_fill+grade2+grade2_week10_item9
beach,154,,2,0,n,elementary_fill+grade2+grade2_week10_item10
height,158,,2,0,n,elementary_fill+grade2+grade2_week10_item14
bread,167,,2,0,n,elementary_fill+grade2+grade2_week11_item7
sweat,169,,2,0,n,elementary_fill+grade2+grade2_week11_item9
citizen,170,,2,1,n,elementary_fill+grade2+grade2_week11_item10
stew,183,,2,0,n,elementary_fill+grade2+grade2_week12_item7
drew,184,,2,0,n,elementary_fill+grade2+grade2_week12_item8
chew,185,,2,0,n,elementary_fill+grade2+grade2_week12_item9
brew,187,,2,0,n,elementary_fill+grade2+grade2_week12_item11
violet,190,,2,0,n,elementary_fill+grade2+grade2_week12_item14
germ,198,,2,0,n,elementary_fill+grade2+grade2_week13_item6
herd,199,,2,0,n,elementary_fill+grade2+grade2_week13_item7
clerk,200,,2,0,n,elementary_fill+grade2+grade2_week13_item8
nerve,201,,2,0,n,elementary_fill+grade2+grade2_week13_item9
fern,203,,2,0,n,elementary_fill+grade2+grade2_week13_item11
core,215,,2,0,n,elementary_fill+grade2+grade2_week14_item7
sport,216,,2,0,n,elementary_fill+grade2+grade2_week14_item8
port,218,,2,0,n,elementary_fill+grade2+grade2_week14_item10
solid,220,,2,1,n,elementary_fill+grade2+grade2_week14_item12
liquid,221,,2,1,n,elementary_fill+grade2+grade2_week14_item13
bump,230,,2,0,n,elementary_fill+grade2+grade2_week15_item6
stump,231,,2,0,n,elementary_fill+grade2+grade2_week15_item7
clump,232,,2,0,n,elementary_fill+grade2+grade2_week15_item8
