word,rank,count,grade_hint,academic,pos,notes
expel,4328,864,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
expire,4329,955,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
exquisite,4330,677,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
exterior,4331,719,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fabulous,4333,844,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
facial,4334,595,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
factual,4335,857,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
farewell,4336,789,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fasten,4337,969,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
feasible,4339,1351,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
feast,4340,1105,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fend,4341,904,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
festive,4342,641,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fiddle,4343,919,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
filth,4344,952,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
flake,4346,679,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
flare,4347,1181,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
flats,4348,1876,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
flatter,4349,1117,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
flop,4350,1136,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fluctuate,4351,1386,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
foam,4353,923,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
foil,4354,713,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
foliage,4355,710,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
formidable,4356,1097,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
forthcoming,4357,1584,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fragrant,4359,667,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
frantic,4360,945,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fume,4362,888,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fury,4364,1094,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
fuss,4365,1287,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
garment,4366,1261,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
gel,4367,924,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
generals,4368,2671,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
generator,4369,756,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
gig,4370,935,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
glaze,4373,1211,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
glitter,4374,1169,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
gown,4377,1246,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
grape,4380,819,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
grate,4381,956,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
gratitude,4382,751,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
grit,4383,794,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
groan,4384,1136,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
groom,4385,985,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
grove,4386,1018,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
grunt,4388,756,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
guild,4389,1037,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
gum,4390,627,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
gymnasium,4391,630,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hack,4392,888,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hail,4393,1010,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
ham,4394,1580,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hamburger,4395,517,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
handkerchief,4396,877,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
harness,4397,889,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hatred,4398,1058,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hay,4400,1254,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
heave,4401,860,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
heighten,4402,720,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hemisphere,4403,1171,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
herald,4405,1288,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
heroin,4406,951,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
heterosexual,4407,607,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
highland,4408,1756,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hike,4409,417,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hinder,4410,857,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hinge,4411,702,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hiss,4412,1099,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hockey,4413,619,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
holly,4414,984,9,0,adv,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
horrified,4415,904,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hover,4416,937,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
howl,4417,824,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hum,4418,771,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
humanitarian,4419,520,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hurdle,4420,939,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
hurl,4421,722,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
icon,4422,766,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
ignite,4424,554,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
ignorance,4425,1124,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
immerse,4426,601,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
immigrate,4427,1097,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
imminent,4428,899,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
imperative,4429,801,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
implant,4430,510,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
improvise,4431,708,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
incidental,4432,1431,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
incur,4434,1741,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
indict,4435,635,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
inflict,4437,1187,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
influenza,4438,760,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
infuse,4439,722,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
inhale,4440,504,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
inland,4441,1697,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
inmate,4442,674,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
innings,4443,699,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
innocence,4444,919,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
intake,4445,1239,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
intelligible,4446,469,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
intercept,4447,744,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
intercourse,4448,902,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
interrogate,4450,769,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
intersect,4451,499,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
intrinsic,4453,898,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
intrude,4454,840,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
inventory,4455,703,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
jealous,4457,1045,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
jeopardy,4458,789,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
jockey,4460,1087,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
jog,4461,855,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
journalism,4462,594,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
judiciary,4463,538,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
junction,4464,2459,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
junk,4465,652,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lad,4468,3459,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
laden,4469,884,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lag,4470,872,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lament,4471,611,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
landmark,4472,694,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lapse,4473,802,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
larva,4474,843,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lash,4475,1012,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lavish,4477,744,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
leaflet,4478,2008,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
leash,4479,583,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
legion,4480,766,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lesion,4481,796,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lethal,4482,684,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
liaison,4483,1065,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
limp,4486,880,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
linen,4487,992,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lining,4488,977,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
liquor,4489,591,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
litigate,4490,922,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
litter,4491,1208,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
logo,4492,675,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
loot,4493,542,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lure,4494,705,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lurk,4495,689,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
lust,4496,644,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
madam,4497,1788,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
magistrate,4498,2846,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
maid,4499,1179,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
majesty,4500,1085,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mandatory,4502,985,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mankind,4503,807,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
manor,4504,2082,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mansion,4505,808,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
marathon,4506,1073,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
marines,4507,388,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
marital,4508,868,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
marsh,4509,1604,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
marshal,4510,2648,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
martyr,4511,668,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
masculine,4512,1073,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
massacre,4513,844,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
massage,4514,885,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mattress,4516,605,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
meadow,4517,1196,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
median,4518,954,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
medication,4519,600,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
meditate,4520,899,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
memo,4522,460,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
memoir,4523,652,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
memorable,4524,961,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
menace,4525,1037,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
microphone,4527,969,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
microscope,4528,1181,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
midst,4529,642,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
migrant,4530,708,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
militia,4531,603,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
millennium,4532,456,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
millilitre,4533,3032,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mimic,4534,641,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mint,4536,821,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
misery,4537,1289,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mistress,4538,1219,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mitigate,4539,518,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
moan,4540,1104,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
modem,4542,467,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
moist,4543,712,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
monastery,4544,939,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
monk,4545,1427,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
moor,4546,2083,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
morale,4547,1028,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mortar,4548,792,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mosaic,4549,1411,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mosquito,4550,485,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
moulding,4552,855,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mound,4553,718,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
moustache,4554,673,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mucus,4555,2080,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
multimedia,4557,931,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
muse,4559,746,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mutate,4560,1122,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
mystic,4562,1087,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
naive,4563,933,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nationality,4564,1003,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
negligent,4565,1759,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nephew,4566,845,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nickname,4568,680,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
niece,4569,558,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nominee,4572,344,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
notify,4573,982,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nude,4576,621,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nuisance,4577,1036,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
numb,4578,595,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
numeric,4579,1143,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nun,4580,1031,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
nurture,4581,563,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
oath,4583,704,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
obscene,4584,789,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
optimism,4588,847,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
outright,4592,724,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
outset,4593,986,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
override,4595,961,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
overt,4596,829,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
overthrow,4597,820,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pact,4600,1162,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
paddle,4601,813,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pal,4602,875,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pants,4603,561,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
papa,4604,492,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
paradise,4607,1007,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
paralyse,4608,599,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
parasite,4609,1010,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
partisan,4611,687,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
passport,4612,1060,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pasta,4613,587,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
paste,4614,691,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pastoral,4616,788,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pastry,4617,589,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pathetic,4619,755,9,0,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
patriarch,4620,633,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pea,4621,844,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
peach,4622,578,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pedal,4623,702,9,0,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pedestrian,4624,1021,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
pending,4625,879,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
peninsula,4626,712,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
perfume,4628,813,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
peril,4629,726,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
persecute,4630,712,9,0,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic
